clade_name	NCBI_tax_id	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonamonadaceae_unclassified;s__Dysgonamonadaceae_bacterium	2;976;200643;171549;2005520;;2065189	0	0	0	0	0	0	0	0	0	0	0	0	0.07413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603	0.06481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas	2;976;200643;171549;2005520;156973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13069	0	0	0	0	0	0.02059	0	0	0	0	0	0	0	0	0.00941	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas;s__Dysgonomonas_gadei	2;976;200643;171549;2005520;156973;156974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas;s__Dysgonomonas_mossii	2;976;200643;171549;2005520;156973;163665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01258	0	0	0	0	0	0.02059	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Dysgonomonas;s__Dysgonomonas_sp_37_18	2;976;200643;171549;2005520;156973;1895907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00941	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Proteiniphilum	2;976;200643;171549;2005520;294702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Proteiniphilum;s__Proteiniphilum_saccharofermentans	2;976;200643;171549;2005520;294702;1642647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae	2;976;200643;171549;1840213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__Lentimicrobium	2;976;200643;171549;1840213;1840214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__Lentimicrobium;s__Lentimicrobium_saccharophilum	2;976;200643;171549;1840213;1840214;1678841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae	2;976;200643;171549;1853231	0	0	0	0	0.20661999999999997	0	0	0.09181	0	0.42568999999999996	0	0	0	0.03321	0.07931	0	0.15967	0	0	0	0	0	0	0	0.27621999999999997	0.8681399999999999	0.95411	1.19918	0	0.04695	0	1.09039	0	0	0	0.21026	0	1.50033	0.05513	0	0.17523	4.901619999999999	0.25736	0	0	0	0.23556999999999997	0.74273	0	0.30967	0.22021	0	0.32059	0	0	0.36795	0	0	0	0	0.23709000000000002	0.20714000000000002	0	0	0	0	0.33508000000000004	0	0.08857000000000001	0.1571	0	0	0.52771	0	0	0.5899	0	0	0.72123	0.7950699999999999	0.03182	0	0	0.59825	0.31829	1.49775	0	0	0	0	0.20536999999999997	0	0.46423000000000003	0.61547	0.1411	0.21995
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas	2;976;200643;171549;1853231;574697	0	0	0	0	0	0	0	0.00851	0	0.03936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06351	0.05532	0.009009999999999999	0	0.04695	0	0.04024	0	0	0	0.03345	0	0.17545999999999998	0	0	0.035039999999999995	4.71444	0	0	0	0	0.019819999999999997	0	0	0	0.058210000000000005	0	0.053110000000000004	0	0	0.02798	0	0	0	0	0	0.03684	0	0	0	0	0.03457	0	0	0.026789999999999998	0	0	0	0	0	0.0411	0	0	0.05112	0.00391	0.00158	0	0	0.10538	0	0.14522000000000002	0	0	0	0	0.00949	0	0	0.0767	0.03488	0.01998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_synergistica	2;976;200643;171549;1853231;574697;544644	0	0	0	0	0	0	0	0	0	0.0082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014469999999999998	0	0	0	0	0	0	0	0	0	0	0.01684	0	0	0	0	0	0	0	0	0	0	0	0.02266	0	0.00158	0	0	0	0	0	0	0	0	0	0.00454	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_virosa	2;976;200643;171549;1853231;574697;544645	0	0	0	0	0	0	0	0.00851	0	0.03115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06351	0.05532	0.009009999999999999	0	0.04695	0	0.04024	0	0	0	0.03345	0	0.17545999999999998	0	0	0.035039999999999995	4.69658	0	0	0	0	0.019819999999999997	0	0	0	0.058210000000000005	0	0.053110000000000004	0	0	0.01351	0	0	0	0	0	0.03684	0	0	0	0	0.017740000000000002	0	0	0.026789999999999998	0	0	0	0	0	0.0411	0	0	0.028460000000000003	0.00391	0	0	0	0.10538	0	0.14522000000000002	0	0	0	0	0.00496	0	0	0.0767	0.03488	0.01998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter	2;976;200643;171549;1853231;283168	0	0	0	0	0.20661999999999997	0	0	0.0833	0	0.38633	0	0	0	0.03321	0.07931	0	0.15967	0	0	0	0	0	0	0	0.27621999999999997	0.8046300000000001	0.8988	1.1901700000000002	0	0	0	1.05014	0	0	0	0.17681	0	1.3248799999999998	0.05513	0	0.14019	0.18717999999999999	0.25736	0	0	0	0.21575	0.74273	0	0.30967	0.162	0	0.26747	0	0	0.33997	0	0	0	0	0.23709000000000002	0.1703	0	0	0	0	0.30051	0	0.08857000000000001	0.13030999999999998	0	0	0.52771	0	0	0.54879	0	0	0.67011	0.7911600000000001	0.030239999999999996	0	0	0.49288000000000004	0.31829	1.3525200000000002	0	0	0	0	0.19588	0	0.46423000000000003	0.53878	0.10622000000000001	0.19997
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_laneus	2;976;200643;171549;1853231;283168;626933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	2;976;200643;171549;1853231;283168;28118	0	0	0	0	0.20661999999999997	0	0	0.0833	0	0.38633	0	0	0	0.03321	0.07931	0	0.15967	0	0	0	0	0	0	0	0.27621999999999997	0.8046300000000001	0.8988	1.1901700000000002	0	0	0	1.05014	0	0	0	0.17681	0	1.3248799999999998	0.05513	0	0.14019	0.18717999999999999	0.25736	0	0	0	0.21575	0.74273	0	0.30967	0.162	0	0.26747	0	0	0.33308000000000004	0	0	0	0	0.23709000000000002	0.1703	0	0	0	0	0.30051	0	0.08857000000000001	0.13030999999999998	0	0	0.52771	0	0	0.54879	0	0	0.6558	0.7911600000000001	0.030239999999999996	0	0	0.49288000000000004	0.31829	1.3525200000000002	0	0	0	0	0.19588	0	0.46423000000000003	0.53878	0.10622000000000001	0.19997
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae	2;976;200643;171549;2005523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20593000000000003	0	0.03017	0	0	0	0	0	0	0.03429	0	0	0.02015	0	0	0	0	0	0	0	0	0	0.03366	0	0.06281	0	0	0.0011099999999999999	0	0	0	0.23201	0	0.017419999999999998	0	0	0.5484	0	0	0.00349	0	0	0	0	0	0	0	0	0.03202	0	0	0	0.04547	0	0	0.0075	0	0	0	0.29851	0	0	0	0	0	0	1.01058	0	0	0	0	0	0.01891	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter	2;976;200643;171549;2005523;346096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20593000000000003	0	0.03017	0	0	0	0	0	0	0.03429	0	0	0.02015	0	0	0	0	0	0	0	0	0	0.03366	0	0.06281	0	0	0.0011099999999999999	0	0	0	0.23201	0	0.017419999999999998	0	0	0.5484	0	0	0.00349	0	0	0	0	0	0	0	0	0.03202	0	0	0	0.04547	0	0	0.0075	0	0	0	0.29851	0	0	0	0	0	0	1.01058	0	0	0	0	0	0.01891	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter_jiangxiensis	2;976;200643;171549;2005523;346096;681398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20593000000000003	0	0	0	0	0	0	0	0	0	0	0	0.02015	0	0	0	0	0	0	0	0	0	0	0	0.028069999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter_sp_47_17	2;976;200643;171549;2005523;346096;1895899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03017	0	0	0	0	0	0	0.03429	0	0	0	0	0	0	0	0	0	0	0	0	0.03366	0	0.03475	0	0	0.0011099999999999999	0	0	0	0.23201	0	0.017419999999999998	0	0	0.5484	0	0	0.00349	0	0	0	0	0	0	0	0	0.03202	0	0	0	0.04547	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	1.01058	0	0	0	0	0	0.01891	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	2;976;200643;171549;171551	0	0	0	0	0	0	0.0122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08198	0	0	0.02175	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Petrimonas	2;976;200643;171549;171551;307628	0	0	0	0	0	0	0.0122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Petrimonas;s__Petrimonas_mucosa	2;976;200643;171549;171551;307628;1642646	0	0	0	0	0	0	0.0122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	2;976;200643;171549;171551;836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02175	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_somerae	2;976;200643;171549;171551;836;322095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02175	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	2;976;200643;171549;171552	3.80599	0	0.14231	1.1218700000000001	6.1262099999999995	1.505	0.03129	3.93	14.46574	0.15178	0.14843	0.039169999999999996	0.5297	2.50814	1.41393	0.55648	18.63727	4.88178	2.28	0.02371	0	0	9.076419999999999	0	1.43274	4.4143099999999995	5.11255	16.54907	11.20895	42.400929999999995	0.16555	3.40669	2.57471	1.85162	74.85211	8.79872	0.046419999999999996	16.018520000000002	0.23471999999999998	0.75125	10.0891	0.23573000000000002	13.18694	0.33124000000000003	0.12613	0	5.5000599999999995	6.45568	0.2011	1.64675	24.317439999999998	8.611360000000001	7.07348	0.10235	0.0834	7.210319999999999	0	0.022359999999999998	0.09677000000000001	0	12.714189999999999	9.05303	0.29662	0	1.19879	1.16133	20.486929999999997	3.52714	2.34312	4.63152	0	0.00698	15.83939	0.71057	4.29667	11.14867	3.43132	0.04846	5.06139	1.15547	0.5222600000000001	0.06513	0.2035	6.51925	18.8494	15.916329999999999	0.26993	0.39266999999999996	0.9219200000000001	0.0154	0.29118	1.7220099999999998	8.07	0.6147199999999999	12.83719	18.151989999999998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	2;976;200643;171549;171552;577309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06421	0	0	0	0	0	0	0	0.01097	0	0	0	0	0	0	0	0	0	0	0	0	0.11424000000000001	0.007559999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03704	0	0	0	0	0	0	0	0	0	0	0.11803	0	0	0	0	0	0	0	0	0.1225	0	0	0.03218	0	0	0	0	0	0	0.10032999999999999	0	0	0	0	0.033510000000000005	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_clara	2;976;200643;171549;171552;577309;454154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005379999999999999	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0.0038799999999999998	0	0	0	0	0	0	0.06733	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	2;976;200643;171549;171552;577309;454155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03946	0	0	0	0	0	0	0	0.01097	0	0	0	0	0	0	0	0	0	0	0	0	0.06562	0.007559999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03166	0	0	0	0	0	0	0	0	0	0	0.11748	0	0	0	0	0	0	0	0	0.1225	0	0	0.02829	0	0	0	0	0	0	0.033	0	0	0	0	0.033510000000000005	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	2;976;200643;171549;171552;838	3.80599	0	0.14231	1.1218700000000001	6.1262099999999995	1.505	0.03129	3.93	14.46574	0.15178	0.14843	0.039169999999999996	0.5297	2.50814	1.41393	0.55648	18.57306	4.88178	2.28	0.02371	0	0	9.076419999999999	0	1.42177	4.4143099999999995	5.11255	16.54907	11.20895	42.400929999999995	0.16555	3.40669	2.57471	1.85162	74.85211	8.79872	0.046419999999999996	15.904279999999998	0.22716	0.75125	10.0891	0.23573000000000002	13.18694	0.33124000000000003	0.12613	0	5.5000599999999995	6.45568	0.2011	1.64675	24.317439999999998	8.611360000000001	7.07348	0.10235	0.0834	7.17328	0	0.022359999999999998	0.09677000000000001	0	12.714189999999999	9.05303	0.29662	0	1.19879	1.16133	20.36891	3.52714	2.34312	4.63152	0	0.00698	15.83939	0.71057	4.29667	11.02617	3.43132	0.04846	5.02921	1.15547	0.5222600000000001	0.06513	0.2035	6.51925	18.8494	15.815999999999999	0.26993	0.39266999999999996	0.9219200000000001	0.0154	0.25766999999999995	1.7220099999999998	8.07	0.6147199999999999	12.83719	18.151989999999998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii	2;976;200643;171549;171552;838;419005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_bivia	2;976;200643;171549;171552;838;28125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	2;976;200643;171549;171552;838;165179	3.51905	0	0.11377999999999999	0.79703	5.93	1.505	0.03129	2.7254099999999997	11.62832	0.043910000000000005	0.14167000000000002	0.039169999999999996	0.5297	1.7649400000000002	1.76	0.55648	16.096970000000002	4.067830000000001	2.49836	0.02371	0	0	7.560219999999999	0	1.2339200000000001	3.22907	3.9099800000000005	9.252289999999999	11.20895	28.94316	0.16555	2.10062	2.50925	0.5537	34.83701	7.830610000000001	0.046419999999999996	10.35834	0.22716	0.66978	6.658460000000001	0.22509	12.45267	0.33124000000000003	0.12613	0	3.27155	4.71044	0.2011	1.13354	15.956320000000002	5.44362	3.7677300000000002	0.0636	0.0834	6.934060000000001	0	0.02027	0.0861	0	11.21172	8.02939	0.29662	0	1.19879	0.57297	19.85908	3.52714	1.88303	3.6202300000000003	0	0.00698	9.42	0.49031	4.29667	6.5000599999999995	2.43962	0.036410000000000005	4.87254	0.76707	0.09112	0.0266	0.12993	4.69488	17.240370000000002	9.45	0.26993	0.39266999999999996	0.9219200000000001	0.0154	0.20847	1.15	5.917999999999999	0.56095	8.32161	13.57046
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica	2;976;200643;171549;171552;838;28132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07356	0	0	0	0	0	0	0	0	0	0	0	0.08874	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_pallens	2;976;200643;171549;171552;838;60133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00535	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp_885	2;976;200643;171549;171552;838;2022527	0	0	0	0	0	0	0	0.11175999999999998	0.31444	0	0	0	0	0.0495	0	0	0.64646	0.10304	0	0	0	0	0.20517	0	0	0.03493	0.0288	0	0	0.8481299999999999	0	0.00761	0	0.15663	0	0.28412	0	0	0	0	0.5259199999999999	0	0	0	0	0	0.11325999999999999	0	0	0	0	0	0.15365	0	0	0.14287	0	0	0	0	0	0.29713	0	0	0	0	0.31098000000000003	0	0	0.02915	0	0	0.02932	0	0	1.87979	0	0	0.09199	0	0.39595	0	0	0.00563	0.04233	0	0	0	0	0	0	0	0.04805	0	0	0.60964
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp_AM42_24	2;976;200643;171549;171552;838;2293125	0	0	0.00601	0.08477	0.30553	0	0	0.21161	0.21272	0	0	0	0	0.08284	0.00448	0	0.08452	0.055929999999999994	0	0	0	0	0.6220600000000001	0	0.00355	0.056729999999999996	0.05998	1.4264299999999999	0	1.97238	0	0.09836	0	0.1214	9.29765	0.06904	0	0.06838	0	0.010759999999999999	0.43809	0	0.006640000000000001	0	0	0	0.28486	0.32771	0	0	0.83262	0	0.2569	0.012629999999999999	0	0.0152	0	0	0	0	0.17479	0.05924	0	0	0	0	0.09055	0	0.02257	0.06525	0	0	0.34296	0.0494	0	0	0.08622	0	0.00473	0	0	0	0	0.08025	0.056960000000000004	0.11087999999999999	0	0	0	0	0	0.14473	0.44888999999999996	0	0.00633	0.62981
