"Cluster_name"	"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"370"	"cepA_1_clust"	1	36	2	16	3	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	10	2	1	0	0	0	0	0	15	0	5	11	0	0	0	6	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	0	0	0	4	0	1	1	0	0	0	0	0	3	0	0	0	0	2	3	0	0	1	0	3	5	3	0	0	0	0	0	70	2	2	2	3	8	1	0	0	0	2	0	1	8	0	1	4	0	0	10	4	7	1	2	0	2	0	0	0	3	3	0	2	0	0	0	0	2	0	0	0	0	1
"160"	"blaCMY-1_1_clust"	39	112	395	100	0	0	6	3	1	1	20	3	0	1	9	1	2	0	125	24	3	0	65	1	69	62	0	71	33	86	42	15	25	118	678	213	352	46	48	14	0	22	40	1	2	1	0	15	20	0	0	0	0	2	0	1	0	25	0	1	1	1	0	2	1	4	3	12	3	3	1	3	7	3	4	0	2	1	0	1	21	120	3	5	5	5	4	0	2	0	1	0	0	8	14	63	2	10	3	1	9	0	1	0	1	1	1	99	1	12	11	435	273	8	3	8	128	0	2	1	1	0	0	351	3	1	1	0	0	1	17	14	7	12	0	0	4
"161"	"blaCMY-150_2_clust"	107	151	82	65	4	0	1	0	84	198	404	755	309	338	6035	1202	238	813	1369	3776	156	1101	1634	28	2349	6127	35	2394	1144	2312	1675	915	1897	337	2590	2470	2644	1503	1306	3922	108	1561	2204	31	942	4193	32	13	1312	1497	9	20	30	839	7	12	20	86	28	9	3	12	5	1748	768	763	793	181	573	522	578	1593	2716	862	1082	519	194	198	273	590	1333	344	319	48	192	178	136	1791	1014	9	11	4	9	11	4	2	17	21	5	14	13	2	2	1	9	4	17	33	1	27	7	180	465	18	288	167	41	8	0	3	7	3	0	102	4	17	1	2	3	1	2	15	1	2	0	0	0
"162"	"blaCMY-98_1"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	7	3	0	1	40	1	84	0	2	1	3	2	9	0	0	23	0	2	0	0	0	0	0	0	23	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"165"	"blaCTX-M-211_1_clust"	26	51	35	21	1	0	1	0	3	1	7	11	2	3	9	56	2	10	4170	67	8	87	436	2	148	459	6	527	318	1080	699	26	469	47	831	419	707	457	399	872	3	143	363	5	11	1	1	29	486	6	4	2	1	2	1178	1143	2	24	1	1	7	0	36	89	96	95	9	32	8	11	19	59	200	24	62	8	30	30	4	3	651	402	37	19	237	184	366	13	12	0	0	0	1	16	155	3	0	35	1	3	4	1	0	0	2	0	0	19	1	7	1	14	8	3	2	3	20	0	0	1	1	0	0	23	1	3	0	0	0	0	0	0	0	0	0	0	0
"167"	"blaCTX-M-4_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"170"	"blaCTX-M-8_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"163"	"blaCTX-M-110_1_clust"	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	59	5	1	1	17	0	20	63	0	26	54	35	17	6	7	20	695	153	805	21	14	6	1	19	40	2	0	0	0	14	31	0	0	0	1	0	7	164	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	1	1	0	2	1	95	3	0	3	3	1	3	0	0	0	1	0	1	0	12	0	2	14	3	2	7	0	0	0	1	0	1	42	2	0	0	0	0	0	57	48	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"166"	"blaCTX-M-25_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	4	6	1	0	1	2	10	6	0	69	71	0	1	24	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"168"	"blaCTX-M-64_1_clust"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	1	1	0	0	1	2	0	2	3	3	6	0	1	0	11	4	11	2	1	3	0	3	2	0	0	0	0	1	1	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0	2	2	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"169"	"blaCTX-M-74_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"172"	"blaDHA-1_1_clust"	10	25	1	0	1	0	0	0	0	0	0	0	1	0	0	5	4	1	63	2	0	57	0	0	78	5	0	6	13	10	3	27	34	6	24	1	213	133	132	113	0	6	20	2	24	0	0	1	9	0	0	1	3	0	1	0	0	7	0	0	0	0	1	0	2	6	12	0	8	17	14	0	11	3	2	1	0	0	0	0	7	4	0	0	1	1	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	28	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"177"	"blaFONA-6_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	4	5	0	0	0	0	0	2	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0
"178"	"blaFOX-1_1_clust"	107	120	531	101	3	0	6	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	6	2	0	1	0	0	0	0	0	0	14	6	16	2	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	8	13	49	34	1	0	0	3	3	6	12	0	1	0	1	10	0	1	2	25	2	0	3	2	5	1	309	24	4	1	0	0	7	1	15	4	7	0	0	0
"184"	"blaGOB-11_1_clust"	5	2	3	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"186"	"blaGOB-7_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"185"	"blaGOB-16_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"187"	"blaHERA-1_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"197"	"blaIND-1_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"198"	"blaIND-2_2_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"199"	"blaIND-3_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"200"	"blaIND-4_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"201"	"blaIND-5_1"	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"202"	"blaIND-6_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"203"	"blaIND-8_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"204"	"blaIND-9_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"208"	"blaKPC-34_1_clust"	1	96	104	25	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	11	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	1	3	1	236	0	13	0	0	0	0	22	22	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	0	0	0	0	0	0
"212"	"blaLEN2_1_clust"	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	0	6	0	1	0	0	2	0	1	0	0	1	0	13	0	0	2	2	1	0	1	4	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
"215"	"blaMAL-1_1_clust"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"216"	"blaMIR-2_1_clust"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	3	6	7	7	1	0	7	6	1	0	0	1	3	2	1	0	0	0	1	0	94	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	1	0	0	0	1	0	0	3	0	22	1	0	0	0	0	1	0	0	0	4	0	1	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0
"217"	"blaMOX-5_1_clust"	8	35	262	68	1	0	0	2	1	0	1	2	2	0	0	6	0	0	101	17	0	4	151	4	93	109	2	79	72	129	64	13	42	70	677	361	1922	339	327	90	0	76	148	5	3	3	0	7	21	2	0	1	0	0	0	1	0	160	0	0	0	1	0	2	5	6	0	18	0	3	10	2	14	6	5	0	1	1	1	1	156	13	0	12	9	5	14	0	2	2	0	0	0	1	1	0	1	0	5	0	0	0	0	0	4	0	0	37	2	7	24	933	2732	23	7	0	12	0	0	0	0	0	1	61	2	1	0	0	0	3	9	3	10	10	0	1	0
"222"	"blaOCH-2_1_clust"	12	6	37	3	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	0	1	11	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0
"223"	"blaOKP-A-1_1_clust"	0	31	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	0	0	0	1	49	24	0	3	3	4	1	6	0	0	2	0	0	22	0	0	4	0	0	58	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	5	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
"297"	"blaOXA-SHE_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"287"	"blaOXA-5_1_clust"	18	56	127	62	3	0	4	0	30	133	15	115	5	7	254	55	6	9	6	16	3	51	6	3	21	8	4	15	6	9	25	70	13	17	31	7	5	11	8	21	3	10	17	4	204	6	102	83	197	1058	6	189	12	15	3	10	1	106	5	1	3	3	3	183	508	321	272	328	84	253	285	2089	518	1850	4573	76	97	126	300	737	325	889	84	599	4386	4144	4189	285	199	2	17	6	3	286	35	13	0	204	3	7	13	7	6	0	4	22	18	8	3	28	10	81	3	7	42	29	1	11	1	9	11	11	3	4	23	64	6	6	3	46	29	42	67	77	10	17	43
"296"	"blaOXA-9_1"	300	317	351	329	3	1	4	3	0	0	2	2	0	0	0	0	1	2	2	0	0	1	0	0	6	36	0	0	26	2	0	0	0	2	31	1	0	6	1	1	0	2	2	2	0	0	0	0	9	10	0	0	1	0	0	0	0	4	0	0	0	0	0	2	8	8	0	9	1	1	2	13	8	8	4	1	3	1	0	1	16	10	1	0	0	0	0	0	0	0	2	0	0	0	12	0	0	0	0	7	1	1	0	0	8	0	1	460	0	0	4	0	0	0	26	12	3	2	0	1	0	1	0	4	0	0	0	1	0	5	11	3	0	3	0	0	2
"232"	"blaOXA-18_1"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	4	2	5	0	0	0	0	0	1	1	0	0	0	16	0	8	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"234"	"blaOXA-20_1_clust"	26	23	145	35	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	122	1	3	6	0	0	4	7	8	1	1	6	1	0	0	1	10	1	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	9	4	5	0	1	2	12	18	16	0	28	17	1	0	0	4	1	0	1	0	6	12	7	1	18	5	4	16	4	4	1	11	8	20	13	0	1	1
"238"	"blaOXA-22_1"	0	0	18	0	0	0	0	1435	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"246"	"blaOXA-29_1"	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"270"	"blaOXA-42_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"277"	"blaOXA-45_1"	110	11	44	20	145	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	12	4	2	1	0	0	0	0	0	0	1	1	0	1	2	2	0	2	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"280"	"blaOXA-46_1_clust"	1	1	25	12	1	0	0	0	61	269	23	30	131	27	1663	127	59	126	18	163	9	55	150	2	252	39	1	30	66	85	14	132	31	65	173	8	9	96	81	105	78	120	105	36	13	571	33	15	99	138	3	47	3	29	2	21	1	24	17	3	1	0	0	560	219	195	170	106	41	102	114	175	147	60	84	309	94	135	28	1696	93	234	75	4	61	38	50	212	116	1	5	0	0	7	9	4	20	32	7	1	4	48	25	13	20	141	103	71	0	188	63	0	1	11	32	28	0	37	8	32	57	68	8	60	12	61	47	30	14	115	55	77	108	104	0	8	8
